from_port_code,canal_port_code,to_port_code,direction
TWKEL,PAPCA,MXLZC,E
TWKEL,PAPCA,MXTUX,E
TWKEL,PAPCA,MXVER,E
TWKEL,PAPCA,MXZLO,E
TWKEL,PAPCA,PABLB,E
TWKEL,PAPCA,PAMIT,E
TWKEL,PAPCA,PAPCA,E
TWKEL,PAPCA,PAPCN,E
TWKEL,PAPCA,PAROD,E
TWKEL,PAPCA,USBAL,E
TWKEL,PAPCA,USBOS,E
TWKEL,PAPCA,USCHS,E
TWKEL,PAPCA,USHOU,E
TWKEL,PAPCA,USILM,E
TWKEL,PAPCA,USJAX,E
TWKEL,PAPCA,USLAX,E
TWKEL,PAPCA,USLGB,E
TWKEL,PAPCA,USMIA,E
TWKEL,PAPCA,USMOB,E
TWKEL,PAPCA,USMSY,E
TWKEL,PAPCA,USNYC,E
TWKEL,PAPCA,USOAK,E
TWKEL,PAPCA,USORF,E
TWKEL,PAPCA,USPEF,E
TWKEL,PAPCA,USPHL,E
TWKEL,PAPCA,USSAV,E
TWKEL,PAPCA,USSEA,E
TWKEL,PAPCA,USTIW,E
TWKHH,PAPCA,CAHAL,E
TWKHH,PAPCA,CAPRR,E
TWKHH,PAPCA,CASJB,E
TWKHH,PAPCA,CAVAN,E
TWKHH,PAPCA,COBUN,E
TWKHH,PAPCA,COCNR,E
TWKHH,PAPCA,COCTG,E
TWKHH,PAPCA,COSPC,E
TWKHH,PAPCA,DOCAU,E
TWKHH,PAPCA,GTPRQ,E
TWKHH,PAPCA,MXATM,E
TWKHH,PAPCA,MXLZC,E
TWKHH,PAPCA,MXTUX,E
TWKHH,PAPCA,MXVER,E
TWKHH,PAPCA,MXZLO,E
TWKHH,PAPCA,PABLB,E
TWKHH,PAPCA,PAMIT,E
TWKHH,PAPCA,PAPCA,E
TWKHH,PAPCA,PAPCN,E
TWKHH,PAPCA,PAROD,E
TWKHH,PAPCA,USBAL,E
TWKHH,PAPCA,USBOS,E
TWKHH,PAPCA,USCHS,E
TWKHH,PAPCA,USHOU,E
TWKHH,PAPCA,USILM,E
TWKHH,PAPCA,USJAX,E
TWKHH,PAPCA,USLAX,E
TWKHH,PAPCA,USLGB,E
TWKHH,PAPCA,USMIA,E
TWKHH,PAPCA,USMOB,E
TWKHH,PAPCA,USMSY,E
TWKHH,PAPCA,USNYC,E
TWKHH,PAPCA,USOAK,E
TWKHH,PAPCA,USORF,E
TWKHH,PAPCA,USPEF,E
TWKHH,PAPCA,USPHL,E
TWKHH,PAPCA,USSAV,E
TWKHH,PAPCA,USSEA,E
TWKHH,PAPCA,USTIW,E
VNCMP,PAPCA,CAHAL,E
VNCMP,PAPCA,CAPRR,E
VNCMP,PAPCA,CASJB,E
VNCMP,PAPCA,CAVAN,E
VNCMP,PAPCA,COBUN,E
VNCMP,PAPCA,COCNR,E
VNCMP,PAPCA,COCTG,E
VNCMP,PAPCA,COSPC,E
VNCMP,PAPCA,DOCAU,E
VNCMP,PAPCA,GTPRQ,E
VNCMP,PAPCA,MXATM,E
VNCMP,PAPCA,MXLZC,E
VNCMP,PAPCA,MXTUX,E
VNCMP,PAPCA,MXVER,E
VNCMP,PAPCA,MXZLO,E
VNCMP,PAPCA,PABLB,E
VNCMP,PAPCA,PAMIT,E
VNCMP,PAPCA,PAPCA,E
VNCMP,PAPCA,PAPCN,E
VNCMP,PAPCA,PAROD,E
VNCMP,PAPCA,USBAL,E
VNCMP,PAPCA,USBOS,E
VNCMP,PAPCA,USCHS,E
VNCMP,PAPCA,USHOU,E
VNCMP,PAPCA,USILM,E
VNCMP,PAPCA,USJAX,E
VNCMP,PAPCA,USLAX,E
VNCMP,PAPCA,USLGB,E
VNCMP,PAPCA,USMIA,E
VNCMP,PAPCA,USMOB,E
VNCMP,PAPCA,USMSY,E
VNCMP,PAPCA,USNYC,E
VNCMP,PAPCA,USOAK,E
VNCMP,PAPCA,USORF,E
VNCMP,PAPCA,USPEF,E
VNCMP,PAPCA,USPHL,E
VNCMP,PAPCA,USSAV,E
VNCMP,PAPCA,USSEA,E
VNCMP,PAPCA,USTIW,E
VNHPH,PAPCA,CAHAL,E
VNHPH,PAPCA,CAPRR,E
VNHPH,PAPCA,CASJB,E
VNHPH,PAPCA,CAVAN,E
VNHPH,PAPCA,COBUN,E
VNHPH,PAPCA,COCNR,E
VNHPH,PAPCA,COCTG,E
VNHPH,PAPCA,COSPC,E
VNHPH,PAPCA,DOCAU,E
VNHPH,PAPCA,GTPRQ,E
VNHPH,PAPCA,MXATM,E
VNHPH,PAPCA,MXLZC,E
VNHPH,PAPCA,MXTUX,E
VNHPH,PAPCA,MXVER,E
VNHPH,PAPCA,MXZLO,E
VNHPH,PAPCA,PABLB,E
VNHPH,PAPCA,PAMIT,E
VNHPH,PAPCA,PAPCA,E
VNHPH,PAPCA,PAPCN,E
VNHPH,PAPCA,PAROD,E
VNHPH,PAPCA,USBAL,E
VNHPH,PAPCA,USBOS,E
VNHPH,PAPCA,USCHS,E
VNHPH,PAPCA,USHOU,E
VNHPH,PAPCA,USILM,E
VNHPH,PAPCA,USJAX,E
VNHPH,PAPCA,USLAX,E
VNHPH,PAPCA,USLGB,E
VNHPH,PAPCA,USMIA,E
VNHPH,PAPCA,USMOB,E
VNHPH,PAPCA,USMSY,E
VNHPH,PAPCA,USNYC,E
VNHPH,PAPCA,USOAK,E
VNHPH,PAPCA,USORF,E
VNHPH,PAPCA,USPEF,E
VNHPH,PAPCA,USPHL,E
VNHPH,PAPCA,USSAV,E
VNHPH,PAPCA,USSEA,E
VNHPH,PAPCA,USTIW,E
VNVUT,PAPCA,CAHAL,E
VNVUT,PAPCA,CAPRR,E
VNVUT,PAPCA,CASJB,E
VNVUT,PAPCA,CAVAN,E
VNVUT,PAPCA,COBUN,E
VNVUT,PAPCA,COCNR,E
VNVUT,PAPCA,COCTG,E
VNVUT,PAPCA,COSPC,E
VNVUT,PAPCA,DOCAU,E
VNVUT,PAPCA,GTPRQ,E
VNVUT,PAPCA,MXATM,E
VNVUT,PAPCA,MXLZC,E
VNVUT,PAPCA,MXTUX,E
VNVUT,PAPCA,MXVER,E
VNVUT,PAPCA,MXZLO,E
VNVUT,PAPCA,PABLB,E
VNVUT,PAPCA,PAMIT,E
VNVUT,PAPCA,PAPCA,E
VNVUT,PAPCA,PAPCN,E
VNVUT,PAPCA,PAROD,E
VNVUT,PAPCA,USBAL,E
VNVUT,PAPCA,USBOS,E
VNVUT,PAPCA,USCHS,E
VNVUT,PAPCA,USHOU,E
VNVUT,PAPCA,USILM,E
VNVUT,PAPCA,USJAX,E
VNVUT,PAPCA,USLAX,E
VNVUT,PAPCA,USLGB,E
VNVUT,PAPCA,USMIA,E
VNVUT,PAPCA,USMOB,E
VNVUT,PAPCA,USMSY,E
VNVUT,PAPCA,USNYC,E
VNVUT,PAPCA,USOAK,E
VNVUT,PAPCA,USORF,E
VNVUT,PAPCA,USPEF,E
VNVUT,PAPCA,USPHL,E
VNVUT,PAPCA,USSAV,E
VNVUT,PAPCA,USSEA,E
VNVUT,PAPCA,USTIW,E
CAHAL,PAPCA,AEAUH,W
CAHAL,PAPCA,AEDXB,W
CAHAL,PAPCA,AEJEA,W
CAHAL,PAPCA,CNCAN,W
CAHAL,PAPCA,CNDCB,W
CAHAL,PAPCA,CNDLC,W
CAHAL,PAPCA,CNFOC,W
CAHAL,PAPCA,CNLYG,W
CAHAL,PAPCA,CNNBO,W
CAHAL,PAPCA,CNNGB,W
CAHAL,PAPCA,CNNSA,W
CAHAL,PAPCA,CNNSS,W
CAHAL,PAPCA,CNPLI,W
CAHAL,PAPCA,CNSHA,W
CAHAL,PAPCA,CNSHG,W
CAHAL,PAPCA,CNSHK,W
CAHAL,PAPCA,CNTAO,W
CAHAL,PAPCA,CNTXG,W
CAHAL,PAPCA,CNXMN,W
CAHAL,PAPCA,CNYTN,W
CAHAL,PAPCA,CNZOS,W
CAHAL,PAPCA,HKHKG,W
CAHAL,PAPCA,INNSA,W
CAHAL,PAPCA,INNSV,W
CAHAL,PAPCA,INPAV,W
CAHAL,PAPCA,IQUQR,W
CAHAL,PAPCA,JOAQJ,W
CAHAL,PAPCA,JPHKT,W
CAHAL,PAPCA,JPNGO,W
CAHAL,PAPCA,JPOSA,W
CAHAL,PAPCA,JPSDJ,W
CAHAL,PAPCA,JPSMZ,W
CAHAL,PAPCA,JPTYO,W
CAHAL,PAPCA,JPUKB,W
CAHAL,PAPCA,JPYOK,W
CAHAL,PAPCA,JPYUR,W
CAHAL,PAPCA,KRINC,W
CAHAL,PAPCA,KRKAN,W
CAHAL,PAPCA,KRPUS,W
CAHAL,PAPCA,LKCMB,W
CAHAL,PAPCA,MYPKG,W
CAHAL,PAPCA,OMSOH,W
CAHAL,PAPCA,PKBQM,W
CAHAL,PAPCA,QAHMD,W
CAHAL,PAPCA,SADMM,W
CAHAL,PAPCA,SAJED,W
CAHAL,PAPCA,SAJUB,W
CAHAL,PAPCA,SGSIN,W
CAHAL,PAPCA,THLCH,W
CAHAL,PAPCA,TWKEL,W
CAHAL,PAPCA,TWKHH,W
CAHAL,PAPCA,VNCMP,W
CAHAL,PAPCA,VNHPH,W
CAHAL,PAPCA,VNVUT,W
CAPRR,PAPCA,AEAUH,W
CAPRR,PAPCA,AEDXB,W
CAPRR,PAPCA,AEJEA,W
CAPRR,PAPCA,CNCAN,W
CAPRR,PAPCA,CNDCB,W
CAPRR,PAPCA,CNDLC,W
CAPRR,PAPCA,CNFOC,W
CAPRR,PAPCA,CNLYG,W
CAPRR,PAPCA,CNNBO,W
CAPRR,PAPCA,CNNGB,W
CAPRR,PAPCA,CNNSA,W
CAPRR,PAPCA,CNNSS,W
CAPRR,PAPCA,CNPLI,W
CAPRR,PAPCA,CNSHA,W
CAPRR,PAPCA,CNSHG,W
CAPRR,PAPCA,CNSHK,W
CAPRR,PAPCA,CNTAO,W
CAPRR,PAPCA,CNTXG,W
CAPRR,PAPCA,CNXMN,W
CAPRR,PAPCA,CNYTN,W
CAPRR,PAPCA,CNZOS,W
CAPRR,PAPCA,HKHKG,W
CAPRR,PAPCA,INNSA,W
CAPRR,PAPCA,INNSV,W
CAPRR,PAPCA,INPAV,W
CAPRR,PAPCA,IQUQR,W
CAPRR,PAPCA,JOAQJ,W
CAPRR,PAPCA,JPHKT,W
CAPRR,PAPCA,JPNGO,W
CAPRR,PAPCA,JPOSA,W
CAPRR,PAPCA,JPSDJ,W
CAPRR,PAPCA,JPSMZ,W
CAPRR,PAPCA,JPTYO,W
CAPRR,PAPCA,JPUKB,W
CAPRR,PAPCA,JPYOK,W
CAPRR,PAPCA,JPYUR,W
CAPRR,PAPCA,KRINC,W
CAPRR,PAPCA,KRKAN,W
CAPRR,PAPCA,KRPUS,W
CAPRR,PAPCA,LKCMB,W
CAPRR,PAPCA,MYPKG,W
CAPRR,PAPCA,OMSOH,W
CAPRR,PAPCA,PKBQM,W
CAPRR,PAPCA,QAHMD,W
CAPRR,PAPCA,SADMM,W
CAPRR,PAPCA,SAJED,W
CAPRR,PAPCA,SAJUB,W
CAPRR,PAPCA,SGSIN,W
CAPRR,PAPCA,THLCH,W
CAPRR,PAPCA,TWKEL,W
CAPRR,PAPCA,TWKHH,W
CAPRR,PAPCA,VNCMP,W
CAPRR,PAPCA,VNHPH,W
CAPRR,PAPCA,VNVUT,W
CASJB,PAPCA,AEAUH,W
CASJB,PAPCA,AEDXB,W
CASJB,PAPCA,AEJEA,W
CASJB,PAPCA,CNCAN,W
CASJB,PAPCA,CNDCB,W
CASJB,PAPCA,CNDLC,W
CASJB,PAPCA,CNFOC,W
CASJB,PAPCA,CNLYG,W
CASJB,PAPCA,CNNBO,W
CASJB,PAPCA,CNNGB,W
CASJB,PAPCA,CNNSA,W
CASJB,PAPCA,CNNSS,W
CASJB,PAPCA,CNPLI,W
CASJB,PAPCA,CNSHA,W
CASJB,PAPCA,CNSHG,W
CASJB,PAPCA,CNSHK,W
CASJB,PAPCA,CNTAO,W
CASJB,PAPCA,CNTXG,W
CASJB,PAPCA,CNXMN,W
CASJB,PAPCA,CNYTN,W
CASJB,PAPCA,CNZOS,W
CASJB,PAPCA,HKHKG,W
CASJB,PAPCA,INNSA,W
CASJB,PAPCA,INNSV,W
CASJB,PAPCA,INPAV,W
CASJB,PAPCA,IQUQR,W
CASJB,PAPCA,JOAQJ,W
CASJB,PAPCA,JPHKT,W
CASJB,PAPCA,JPNGO,W
CASJB,PAPCA,JPOSA,W
CASJB,PAPCA,JPSDJ,W
CASJB,PAPCA,JPSMZ,W
CASJB,PAPCA,JPTYO,W
CASJB,PAPCA,JPUKB,W
CASJB,PAPCA,JPYOK,W
CASJB,PAPCA,JPYUR,W
CASJB,PAPCA,KRINC,W
CASJB,PAPCA,KRKAN,W
CASJB,PAPCA,KRPUS,W
CASJB,PAPCA,LKCMB,W
CASJB,PAPCA,MYPKG,W
CASJB,PAPCA,OMSOH,W
CASJB,PAPCA,PKBQM,W
CASJB,PAPCA,QAHMD,W
CASJB,PAPCA,SADMM,W
CASJB,PAPCA,SAJED,W
CASJB,PAPCA,SAJUB,W
CASJB,PAPCA,SGSIN,W
CASJB,PAPCA,THLCH,W
CASJB,PAPCA,TWKEL,W
CASJB,PAPCA,TWKHH,W
CASJB,PAPCA,VNCMP,W
CASJB,PAPCA,VNHPH,W
CASJB,PAPCA,VNVUT,W
CAVAN,PAPCA,AEAUH,W
CAVAN,PAPCA,AEDXB,W
CAVAN,PAPCA,AEJEA,W
CAVAN,PAPCA,CNCAN,W
CAVAN,PAPCA,CNDCB,W
CAVAN,PAPCA,CNDLC,W
CAVAN,PAPCA,CNFOC,W
CAVAN,PAPCA,CNLYG,W
CAVAN,PAPCA,CNNBO,W
CAVAN,PAPCA,CNNGB,W
CAVAN,PAPCA,CNNSA,W
CAVAN,PAPCA,CNNSS,W
CAVAN,PAPCA,CNPLI,W
CAVAN,PAPCA,CNSHA,W
CAVAN,PAPCA,CNSHG,W
CAVAN,PAPCA,CNSHK,W
CAVAN,PAPCA,CNTAO,W
CAVAN,PAPCA,CNTXG,W
CAVAN,PAPCA,CNXMN,W
CAVAN,PAPCA,CNYTN,W
CAVAN,PAPCA,CNZOS,W
CAVAN,PAPCA,HKHKG,W
CAVAN,PAPCA,INNSA,W
CAVAN,PAPCA,INNSV,W
CAVAN,PAPCA,INPAV,W
CAVAN,PAPCA,IQUQR,W
CAVAN,PAPCA,JOAQJ,W
CAVAN,PAPCA,JPHKT,W
CAVAN,PAPCA,JPNGO,W
CAVAN,PAPCA,JPOSA,W
CAVAN,PAPCA,JPSDJ,W
CAVAN,PAPCA,JPSMZ,W
CAVAN,PAPCA,JPTYO,W
CAVAN,PAPCA,JPUKB,W
CAVAN,PAPCA,JPYOK,W
CAVAN,PAPCA,JPYUR,W
CAVAN,PAPCA,KRINC,W
CAVAN,PAPCA,KRKAN,W
CAVAN,PAPCA,KRPUS,W
CAVAN,PAPCA,LKCMB,W
CAVAN,PAPCA,MYPKG,W
CAVAN,PAPCA,OMSOH,W
CAVAN,PAPCA,PKBQM,W
CAVAN,PAPCA,QAHMD,W
CAVAN,PAPCA,SADMM,W
CAVAN,PAPCA,SAJED,W
CAVAN,PAPCA,SAJUB,W
CAVAN,PAPCA,SGSIN,W
CAVAN,PAPCA,THLCH,W
CAVAN,PAPCA,TWKEL,W
CAVAN,PAPCA,TWKHH,W
CAVAN,PAPCA,VNCMP,W
CAVAN,PAPCA,VNHPH,W
CAVAN,PAPCA,VNVUT,W
COBUN,PAPCA,AEAUH,W
COBUN,PAPCA,AEDXB,W
COBUN,PAPCA,AEJEA,W
COBUN,PAPCA,CNCAN,W
COBUN,PAPCA,CNDCB,W
COBUN,PAPCA,CNDLC,W
COBUN,PAPCA,CNFOC,W
COBUN,PAPCA,CNLYG,W
COBUN,PAPCA,CNNBO,W
COBUN,PAPCA,CNNGB,W
COBUN,PAPCA,CNNSA,W
COBUN,PAPCA,CNNSS,W
COBUN,PAPCA,CNPLI,W
COBUN,PAPCA,CNSHA,W
COBUN,PAPCA,CNSHG,W
COBUN,PAPCA,CNSHK,W
COBUN,PAPCA,CNTAO,W
COBUN,PAPCA,CNTXG,W
COBUN,PAPCA,CNXMN,W
COBUN,PAPCA,CNYTN,W
COBUN,PAPCA,CNZOS,W
COBUN,PAPCA,HKHKG,W
COBUN,PAPCA,INNSA,W
COBUN,PAPCA,INNSV,W
COBUN,PAPCA,INPAV,W
COBUN,PAPCA,IQUQR,W
COBUN,PAPCA,JOAQJ,W
COBUN,PAPCA,JPHKT,W
COBUN,PAPCA,JPNGO,W
COBUN,PAPCA,JPOSA,W
COBUN,PAPCA,JPSDJ,W
COBUN,PAPCA,JPSMZ,W
COBUN,PAPCA,JPTYO,W
COBUN,PAPCA,JPUKB,W
COBUN,PAPCA,JPYOK,W
COBUN,PAPCA,JPYUR,W
COBUN,PAPCA,KRINC,W
COBUN,PAPCA,KRKAN,W
COBUN,PAPCA,KRPUS,W
COBUN,PAPCA,LKCMB,W
COBUN,PAPCA,MYPKG,W
COBUN,PAPCA,OMSOH,W
COBUN,PAPCA,PKBQM,W
COBUN,PAPCA,QAHMD,W
COBUN,PAPCA,SADMM,W
COBUN,PAPCA,SAJED,W
COBUN,PAPCA,SAJUB,W
COBUN,PAPCA,SGSIN,W
COBUN,PAPCA,THLCH,W
COBUN,PAPCA,TWKEL,W
COBUN,PAPCA,TWKHH,W
COBUN,PAPCA,VNCMP,W
COBUN,PAPCA,VNHPH,W
COBUN,PAPCA,VNVUT,W
COCNR,PAPCA,AEAUH,W
COCNR,PAPCA,AEDXB,W
COCNR,PAPCA,AEJEA,W
COCNR,PAPCA,CNCAN,W
COCNR,PAPCA,CNDCB,W
COCNR,PAPCA,CNDLC,W
COCNR,PAPCA,CNFOC,W
COCNR,PAPCA,CNLYG,W
COCNR,PAPCA,CNNBO,W
COCNR,PAPCA,CNNGB,W
COCNR,PAPCA,CNNSA,W
COCNR,PAPCA,CNNSS,W
COCNR,PAPCA,CNPLI,W
COCNR,PAPCA,CNSHA,W
COCNR,PAPCA,CNSHG,W
COCNR,PAPCA,CNSHK,W
COCNR,PAPCA,CNTAO,W
COCNR,PAPCA,CNTXG,W
COCNR,PAPCA,CNXMN,W
COCNR,PAPCA,CNYTN,W
COCNR,PAPCA,CNZOS,W
COCNR,PAPCA,HKHKG,W
COCNR,PAPCA,INNSA,W
COCNR,PAPCA,INNSV,W
COCNR,PAPCA,INPAV,W
COCNR,PAPCA,IQUQR,W
COCNR,PAPCA,JOAQJ,W
COCNR,PAPCA,JPHKT,W
COCNR,PAPCA,JPNGO,W
COCNR,PAPCA,JPOSA,W
COCNR,PAPCA,JPSDJ,W
COCNR,PAPCA,JPSMZ,W
COCNR,PAPCA,JPTYO,W
COCNR,PAPCA,JPUKB,W
COCNR,PAPCA,JPYOK,W
COCNR,PAPCA,JPYUR,W
COCNR,PAPCA,KRINC,W
COCNR,PAPCA,KRKAN,W
COCNR,PAPCA,KRPUS,W
COCNR,PAPCA,LKCMB,W
COCNR,PAPCA,MYPKG,W
COCNR,PAPCA,OMSOH,W
COCNR,PAPCA,PKBQM,W
COCNR,PAPCA,QAHMD,W
COCNR,PAPCA,SADMM,W
COCNR,PAPCA,SAJED,W
COCNR,PAPCA,SAJUB,W
COCNR,PAPCA,SGSIN,W
COCNR,PAPCA,THLCH,W
COCNR,PAPCA,TWKEL,W
COCNR,PAPCA,TWKHH,W
COCNR,PAPCA,VNCMP,W
COCNR,PAPCA,VNHPH,W
COCNR,PAPCA,VNVUT,W
COCTG,PAPCA,AEAUH,W
COCTG,PAPCA,AEDXB,W
COCTG,PAPCA,AEJEA,W
COCTG,PAPCA,CNCAN,W
COCTG,PAPCA,CNDCB,W
COCTG,PAPCA,CNDLC,W
COCTG,PAPCA,CNFOC,W
COCTG,PAPCA,CNLYG,W
COCTG,PAPCA,CNNBO,W
COCTG,PAPCA,CNNGB,W
COCTG,PAPCA,CNNSA,W
COCTG,PAPCA,CNNSS,W
COCTG,PAPCA,CNPLI,W
COCTG,PAPCA,CNSHA,W
COCTG,PAPCA,CNSHG,W
COCTG,PAPCA,CNSHK,W
COCTG,PAPCA,CNTAO,W
COCTG,PAPCA,CNTXG,W
COCTG,PAPCA,CNXMN,W
COCTG,PAPCA,CNYTN,W
COCTG,PAPCA,CNZOS,W
COCTG,PAPCA,HKHKG,W
COCTG,PAPCA,INNSA,W
COCTG,PAPCA,INNSV,W
COCTG,PAPCA,INPAV,W
COCTG,PAPCA,IQUQR,W
COCTG,PAPCA,JOAQJ,W
COCTG,PAPCA,JPHKT,W
COCTG,PAPCA,JPNGO,W
COCTG,PAPCA,JPOSA,W
COCTG,PAPCA,JPSDJ,W
COCTG,PAPCA,JPSMZ,W
COCTG,PAPCA,JPTYO,W
COCTG,PAPCA,JPUKB,W
COCTG,PAPCA,JPYOK,W
COCTG,PAPCA,JPYUR,W
COCTG,PAPCA,KRINC,W
COCTG,PAPCA,KRKAN,W
COCTG,PAPCA,KRPUS,W
COCTG,PAPCA,LKCMB,W
COCTG,PAPCA,MYPKG,W
COCTG,PAPCA,OMSOH,W
COCTG,PAPCA,PKBQM,W
COCTG,PAPCA,QAHMD,W
COCTG,PAPCA,SADMM,W
COCTG,PAPCA,SAJED,W
COCTG,PAPCA,SAJUB,W
COCTG,PAPCA,SGSIN,W
COCTG,PAPCA,THLCH,W
COCTG,PAPCA,TWKEL,W
COCTG,PAPCA,TWKHH,W
COCTG,PAPCA,VNCMP,W
COCTG,PAPCA,VNHPH,W
COCTG,PAPCA,VNVUT,W
COSPC,PAPCA,AEAUH,W
COSPC,PAPCA,AEDXB,W
COSPC,PAPCA,AEJEA,W
COSPC,PAPCA,CNCAN,W
COSPC,PAPCA,CNDCB,W
COSPC,PAPCA,CNDLC,W
COSPC,PAPCA,CNFOC,W
COSPC,PAPCA,CNLYG,W
COSPC,PAPCA,CNNBO,W
COSPC,PAPCA,CNNGB,W
COSPC,PAPCA,CNNSA,W
COSPC,PAPCA,CNNSS,W
COSPC,PAPCA,CNPLI,W
COSPC,PAPCA,CNSHA,W
COSPC,PAPCA,CNSHG,W
COSPC,PAPCA,CNSHK,W
COSPC,PAPCA,CNTAO,W
COSPC,PAPCA,CNTXG,W
COSPC,PAPCA,CNXMN,W
COSPC,PAPCA,CNYTN,W
COSPC,PAPCA,CNZOS,W
COSPC,PAPCA,HKHKG,W
COSPC,PAPCA,INNSA,W
COSPC,PAPCA,INNSV,W
COSPC,PAPCA,INPAV,W
COSPC,PAPCA,IQUQR,W
COSPC,PAPCA,JOAQJ,W
COSPC,PAPCA,JPHKT,W
COSPC,PAPCA,JPNGO,W
COSPC,PAPCA,JPOSA,W
COSPC,PAPCA,JPSDJ,W
COSPC,PAPCA,JPSMZ,W
COSPC,PAPCA,JPTYO,W
COSPC,PAPCA,JPUKB,W
COSPC,PAPCA,JPYOK,W
COSPC,PAPCA,JPYUR,W
COSPC,PAPCA,KRINC,W
COSPC,PAPCA,KRKAN,W
COSPC,PAPCA,KRPUS,W
COSPC,PAPCA,LKCMB,W
COSPC,PAPCA,MYPKG,W
COSPC,PAPCA,OMSOH,W
COSPC,PAPCA,PKBQM,W
COSPC,PAPCA,QAHMD,W
COSPC,PAPCA,SADMM,W
COSPC,PAPCA,SAJED,W
COSPC,PAPCA,SAJUB,W
COSPC,PAPCA,SGSIN,W
COSPC,PAPCA,THLCH,W
COSPC,PAPCA,TWKEL,W
COSPC,PAPCA,TWKHH,W
COSPC,PAPCA,VNCMP,W
COSPC,PAPCA,VNHPH,W
COSPC,PAPCA,VNVUT,W
DOCAU,PAPCA,AEAUH,W
DOCAU,PAPCA,AEDXB,W
DOCAU,PAPCA,AEJEA,W
DOCAU,PAPCA,CNCAN,W
DOCAU,PAPCA,CNDCB,W
DOCAU,PAPCA,CNDLC,W
DOCAU,PAPCA,CNFOC,W
DOCAU,PAPCA,CNLYG,W
DOCAU,PAPCA,CNNBO,W
DOCAU,PAPCA,CNNGB,W
DOCAU,PAPCA,CNNSA,W
DOCAU,PAPCA,CNNSS,W
DOCAU,PAPCA,CNPLI,W
DOCAU,PAPCA,CNSHA,W
DOCAU,PAPCA,CNSHG,W
DOCAU,PAPCA,CNSHK,W
DOCAU,PAPCA,CNTAO,W
DOCAU,PAPCA,CNTXG,W
DOCAU,PAPCA,CNXMN,W
DOCAU,PAPCA,CNYTN,W
DOCAU,PAPCA,CNZOS,W
DOCAU,PAPCA,HKHKG,W
DOCAU,PAPCA,INNSA,W
DOCAU,PAPCA,INNSV,W
DOCAU,PAPCA,INPAV,W
DOCAU,PAPCA,IQUQR,W
DOCAU,PAPCA,JOAQJ,W
DOCAU,PAPCA,JPHKT,W
DOCAU,PAPCA,JPNGO,W
DOCAU,PAPCA,JPOSA,W
DOCAU,PAPCA,JPSDJ,W
DOCAU,PAPCA,JPSMZ,W
DOCAU,PAPCA,JPTYO,W
DOCAU,PAPCA,JPUKB,W
DOCAU,PAPCA,JPYOK,W
DOCAU,PAPCA,JPYUR,W
DOCAU,PAPCA,KRINC,W
DOCAU,PAPCA,KRKAN,W
DOCAU,PAPCA,KRPUS,W
DOCAU,PAPCA,LKCMB,W
DOCAU,PAPCA,MYPKG,W
DOCAU,PAPCA,OMSOH,W
DOCAU,PAPCA,PKBQM,W
DOCAU,PAPCA,QAHMD,W
DOCAU,PAPCA,SADMM,W
DOCAU,PAPCA,SAJED,W
DOCAU,PAPCA,SAJUB,W
DOCAU,PAPCA,SGSIN,W
DOCAU,PAPCA,THLCH,W
DOCAU,PAPCA,TWKEL,W
DOCAU,PAPCA,TWKHH,W
DOCAU,PAPCA,VNCMP,W
DOCAU,PAPCA,VNHPH,W
DOCAU,PAPCA,VNVUT,W
GTPRQ,PAPCA,AEAUH,W
GTPRQ,PAPCA,AEDXB,W
GTPRQ,PAPCA,AEJEA,W
GTPRQ,PAPCA,CNCAN,W
GTPRQ,PAPCA,CNDCB,W
GTPRQ,PAPCA,CNDLC,W
GTPRQ,PAPCA,CNFOC,W
GTPRQ,PAPCA,CNLYG,W
GTPRQ,PAPCA,CNNBO,W
GTPRQ,PAPCA,CNNGB,W
GTPRQ,PAPCA,CNNSA,W
GTPRQ,PAPCA,CNNSS,W
GTPRQ,PAPCA,CNPLI,W
GTPRQ,PAPCA,CNSHA,W
GTPRQ,PAPCA,CNSHG,W
GTPRQ,PAPCA,CNSHK,W
GTPRQ,PAPCA,CNTAO,W
GTPRQ,PAPCA,CNTXG,W
GTPRQ,PAPCA,CNXMN,W
GTPRQ,PAPCA,CNYTN,W
GTPRQ,PAPCA,CNZOS,W
GTPRQ,PAPCA,HKHKG,W
GTPRQ,PAPCA,INNSA,W
GTPRQ,PAPCA,INNSV,W
GTPRQ,PAPCA,INPAV,W
GTPRQ,PAPCA,IQUQR,W
GTPRQ,PAPCA,JOAQJ,W
GTPRQ,PAPCA,JPHKT,W
GTPRQ,PAPCA,JPNGO,W
GTPRQ,PAPCA,JPOSA,W
GTPRQ,PAPCA,JPSDJ,W
GTPRQ,PAPCA,JPSMZ,W
GTPRQ,PAPCA,JPTYO,W
GTPRQ,PAPCA,JPUKB,W
GTPRQ,PAPCA,JPYOK,W
GTPRQ,PAPCA,JPYUR,W
GTPRQ,PAPCA,KRINC,W
GTPRQ,PAPCA,KRKAN,W
GTPRQ,PAPCA,KRPUS,W
GTPRQ,PAPCA,LKCMB,W
GTPRQ,PAPCA,MYPKG,W
GTPRQ,PAPCA,OMSOH,W
GTPRQ,PAPCA,PKBQM,W
GTPRQ,PAPCA,QAHMD,W
GTPRQ,PAPCA,SADMM,W
GTPRQ,PAPCA,SAJED,W
GTPRQ,PAPCA,SAJUB,W
GTPRQ,PAPCA,SGSIN,W
