vessel_capacity,sea_speed,bunker_consumption
17510,14.5,76.26243648134
17510,15.0,82.039785702023
17510,15.5,88.153107888599
17510,16.0,94.615120784137
17510,16.5,101.439067847046
17510,17.0,108.638758170007
17510,17.5,116.228608686671
17510,18.0,124.223688842668
17510,18.5,132.639767915794
17510,19.0,141.493365179619
17510,19.5,150.801803115028
17510,20.0,160.583263885552
17510,20.5,170.41828846580114
17510,21.0,180.81297709757987
17520,14.0,70.829938664906
17520,14.5,76.281350687742
17520,15.0,82.060142753079
17520,15.5,88.17497632243
17520,16.0,94.638567799992
17520,16.5,101.464159025428
17520,17.0,108.665557178137
17520,17.5,116.25717696813
17520,18.0,124.254085289997
17520,18.5,132.672048524784
17520,19.0,141.527582683941
17520,19.5,150.838006599785
17520,20.0,160.62149837824
17520,20.5,170.45867901927423
17520,21.0,180.85555310749933
17530,14.0,70.847496053031
17530,14.5,76.300259880154
17530,15.0,82.080493904749
17530,15.5,88.196837954486
17530,16.0,94.662007108346
17530,16.5,101.489241602399
17530,17.0,108.692346719492
17530,17.5,116.285734964393
17530,18.0,124.284470700824
17530,18.5,132.704317435135
17530,19.0,141.561787940703
17530,19.5,150.874197427438
17530,20.0,160.659719972072
17530,20.5,170.4990559354424
17530,21.0,180.89811505752166
17540,14.0,70.865048914872
17540,14.5,76.319164058579
17540,15.0,82.100839157035
17540,15.5,88.218692784767
17540,16.0,94.6854387092
17540,16.5,101.514315577962
17540,17.0,108.719126794072
17540,17.5,116.314282675459
17540,18.0,124.314845075149
17540,18.5,132.736574646847
17540,19.0,141.595980949904
17540,19.5,150.910375597988
17540,20.0,160.697928667047
17540,20.5,170.5394192143046
17540,21.0,180.9406629476456
17550,14.0,70.882597250428
17550,14.5,76.338063223015
17550,15.0,82.121178509936
17550,15.5,88.240540813272
17550,16.0,94.708862602554
17550,16.5,101.539380952114
17550,17.0,108.745897401878
17550,17.5,116.342820101329
17550,18.0,124.345208412973
17550,18.5,132.768820159921
17550,19.0,141.630161711545
17550,19.5,150.946541111433
17550,20.0,160.736124463167
17550,20.5,170.57976885586177
17550,21.0,180.98319677787222
17560,14.0,70.900141059701
17560,14.5,76.356957373462
17560,15.0,82.141511963451
17560,15.5,88.262382040001
17560,16.0,94.732278788407
17560,16.5,101.564437724857
17560,17.0,108.772658542908
17560,17.5,116.371347242002
17560,18.0,124.375560714295
17560,18.5,132.801053974356
17560,19.0,141.664330225625
17560,19.5,150.982693967776
17560,20.0,160.77430736043
17560,20.5,170.62010486011422
17560,21.0,181.0257165482023
17570,14.0,70.917680342689
17570,14.5,76.375846509921
17570,15.0,82.161839517582
17570,15.5,88.284216464955
17570,16.0,94.75568726676
17570,16.5,101.58948589619
17570,17.0,108.799410217163
17570,17.5,116.399864097479
17570,18.0,124.405901979115
17570,18.5,132.833276090153
17570,19.0,141.698486492145
17570,19.5,151.018834167015
17570,20.0,160.812477358837
17570,20.5,170.66042722706152
17570,21.0,181.068222258635
17580,14.0,70.935215099392
17580,14.5,76.394730632391
17580,15.0,82.182161172327
17580,15.5,88.306044088134
17580,16.0,94.779088037612
17580,16.5,101.614525466114
17580,17.0,108.826152424644
17580,17.5,116.428370667759
17580,18.0,124.436232207433
17580,18.5,132.865486507311
17580,19.0,141.732630511104
17580,19.5,151.05496170915
17580,20.0,160.850634458387
17580,20.5,170.7007359567023
17580,21.0,181.11071390916845
17590,14.0,70.952745329812
17590,14.5,76.413609740873
17590,15.0,82.202476927688
17590,15.5,88.327864909537
17590,16.0,94.802481100964
17590,16.5,101.639556434629
17590,17.0,108.852885165349
17590,17.5,116.456866952843
17590,18.0,124.46655139925
17590,18.5,132.89768522583
17590,19.0,141.766762282503
17590,19.5,151.091076594181
17590,20.0,160.888778659082
17590,20.5,170.74103104903867
17590,21.0,181.15319149980576
17600,14.0,70.970271033947
17600,14.5,76.432483835367
17600,15.0,82.222786783664
17600,15.5,88.349678929165
17600,16.0,94.825866456816
17600,16.5,101.664578801733
17600,17.0,108.87960843928
17600,17.5,116.48535295273
17600,18.0,124.496859554565
17600,18.5,132.929872245711
17600,19.0,141.800881806342
17600,19.5,151.127178822109
17600,20.0,160.92690996092
17600,20.5,170.78131250406983
17600,21.0,181.19565503054554
17610,14.0,70.987792211798
17610,14.5,76.451352915871
17610,15.0,82.243090740255
17610,15.5,88.371486147017
17610,16.0,94.849244105167
17610,16.5,101.689592567428
17610,17.0,108.906322246435
17610,17.5,116.513828667421
17610,18.0,124.527156673379
17610,18.5,132.962047566953
17610,19.0,141.83498908262
17610,19.5,151.163268392934
17610,20.0,160.965028363902
17610,20.5,170.82158032179598
17610,21.0,181.23810450138814
17620,14.0,71.005308863365
17620,14.5,76.470216982388
17620,15.0,82.26338879746
17620,15.5,88.393286563094
17620,16.0,94.872614046018
17620,16.5,101.714597731714
17620,17.0,108.933026586816
17620,17.5,116.542294096916
17620,18.0,124.55744275569
17620,18.5,132.994211189557
17620,19.0,141.869084111338
17620,19.5,151.199345306655
17620,20.0,161.003133868028
17620,20.5,170.8618345022171
17620,21.0,181.2805399123334
17630,14.0,71.022820988647
17630,14.5,76.489076034916
17630,15.0,82.283680955281
17630,15.5,88.415080177395
17630,16.0,94.895976279369
17630,16.5,101.73959429459
17630,17.0,108.959721460422
17630,17.5,116.570749241214
17630,18.0,124.5877178015
17630,18.5,133.026363113522
17630,19.0,141.903166892495
17630,19.5,151.235409563272
17630,20.0,161.041226473298
17630,20.5,170.90207504533237
17630,21.0,181.32296126338056
17640,14.0,71.040328587645
17640,14.5,76.507930073455
17640,15.0,82.303967213717
17640,15.5,88.43686698992
17640,16.0,94.919330805219
17640,16.5,101.764582256056
17640,17.0,108.986406867252
17640,17.5,116.599194100315
17640,18.0,124.617981810809
17640,18.5,133.058503338849
17640,19.0,141.937237426092
17640,19.5,151.271461162786
17640,20.0,161.079306179711
17640,20.5,170.94230195114284
17640,21.0,181.36536855453096
17650,14.0,71.057831660359
17650,14.5,76.526779098006
17650,15.0,82.324247572767
17650,15.5,88.458647000671
17650,16.0,94.942677623569
17650,16.5,101.789561616113
17650,17.0,109.013082807308
17650,17.5,116.627628674221
17650,18.0,124.648234783615
17650,18.5,133.090631865537
17650,19.0,141.971295712128
17650,19.5,151.307500105196
17650,20.0,161.117372987268
17650,20.5,170.98251521964733
17650,21.0,181.4077617857828
17660,14.0,71.075330206789
17660,14.5,76.545623108568
17660,15.0,82.344522032433
17660,15.5,88.480420209645
17660,16.0,94.966016734418
17660,16.5,101.81453237476
17660,17.0,109.039749280589
17660,17.5,116.656052962929
17660,18.0,124.67847671992
17660,18.5,133.122748693586
17660,19.0,142.005341750604
17660,19.5,151.343526390503
17660,20.0,161.155426895969
17660,20.5,171.02271485084768
17660,21.0,181.45014095713867
17670,14.0,71.092824226934
17670,14.5,76.564462105142
17670,15.0,82.364790592714
17670,15.5,88.502186616845
17670,16.0,94.989348137767
17670,16.5,101.839494531998
17670,17.0,109.066406287095
17670,17.5,116.684466966441
17670,18.0,124.708707619723
17670,18.5,133.154853822997
17670,19.0,142.039375541519
17670,19.5,151.379540018706
17670,20.0,161.193467905814
17670,20.5,171.0629008447422
17670,21.0,181.4925060685963
17680,14.0,71.110313720795
17680,14.5,76.583296087727
17680,15.0,82.38505325361
17680,15.5,88.523946222268
17680,16.0,95.012671833616
17680,16.5,101.864448087826
17680,17.0,109.093053826825
17680,17.5,116.712870684757
17680,18.0,124.738927483025
17680,18.5,133.18694725377
17680,19.0,142.073397084875
17680,19.5,151.415540989806
17680,20.0,161.231496016802
17680,20.5,171.103073201332
17680,21.0,181.5348571201571
17690,14.0,71.127798688372
17690,14.5,76.602125056323
17690,15.0,82.405310015121
17690,15.5,88.545699025916
17690,16.0,95.035987821964
17690,16.5,101.889393042245
17690,17.0,109.119691899781
17690,17.5,116.741264117876
17690,18.0,124.769136309824
17690,18.5,133.219028985903
17690,19.0,142.107406380669
17690,19.5,151.451529303801
17690,20.0,161.269511228935
17690,20.5,171.14323192061602
17690,21.0,181.57719411181995
17700,14.0,71.145279129664
17700,14.5,76.620949010932
17700,15.0,82.425560877246
17700,15.5,88.567445027789
17700,16.0,95.059296102812
17700,16.5,101.914329395254
17700,17.0,109.146320505962
17700,17.5,116.769647265799
17700,18.0,124.799334100122
17700,18.5,133.251099019399
17700,19.0,142.141403428903
17700,19.5,151.487504960694
17700,20.0,161.307513542211
17700,20.5,171.18337700259502
17700,21.0,181.61951704358546
17710,14.0,71.162755044672
17710,14.5,76.639767951551
17710,15.0,82.445805839987
17710,15.5,88.589184227886
17710,16.0,95.08259667616
17710,16.5,101.939257146853
17710,17.0,109.172939645368
17710,17.5,116.798020128526
17710,18.0,124.829520853919
17710,18.5,133.283157354255
17710,19.0,142.175388229577
17710,19.5,151.523467960483
17710,20.0,161.345502956631
17710,20.5,171.22350844726876
17710,21.0,181.66182591545345
17720,14.0,71.180226433396
17720,14.5,76.658581878182
17720,15.0,82.466044903343
17720,15.5,88.610916626208
17720,16.0,95.105889542007
17720,16.5,101.964176297043
17720,17.0,109.199549317999
17720,17.5,116.826382706055
17720,18.0,124.859696571213
17720,18.5,133.315203990473
17720,19.0,142.20936078269
17720,19.5,151.559418303168
17720,20.0,161.383479472195
17720,20.5,171.26362625463744
17720,21.0,181.70412072742437
17730,14.0,71.197693295836
17730,14.5,76.677390790825
17730,15.0,82.486278067314
17730,15.5,88.632642222755
17730,16.0,95.129174700354
17730,16.5,101.989086845823
17730,17.0,109.226149523856
17730,17.5,116.854734998389
17730,18.0,124.889861252006
17730,18.5,133.347238928053
17730,19.0,142.243321088243
17730,19.5,151.59535598875
17730,20.0,161.421443088902
17730,20.5,171.3037304247005
17730,21.0,181.74640147949717
17740,14.0,71.215155631991
17740,14.5,76.696194689479
17740,15.0,82.5065053319
17740,15.5,88.654361017525
17740,16.0,95.1524521512
17740,16.5,102.013988793194
17740,17.0,109.252740262937
17740,17.5,116.883077005526
17740,18.0,124.920014896298
17740,18.5,133.379262166993
17740,19.0,142.277269146236
17740,19.5,151.631281017228
17740,20.0,161.459393806753
17740,20.5,171.34382095745838
17740,21.0,181.78866817167267
17750,14.0,71.232613441862
17750,14.5,76.714993574145
17750,15.0,82.526726697101
17750,15.5,88.676073010521
17750,16.0,95.175721894546
17750,16.5,102.038882139155
17750,17.0,109.279321535243
17750,17.5,116.911408727466
17750,18.0,124.950157504087
17750,18.5,133.411273707296
17750,19.0,142.311204956668
17750,19.5,151.667193388602
17750,20.0,161.497331625748
17750,20.5,171.3838978529111
17750,21.0,181.8309208039509
17760,14.0,71.250066725449
17760,14.5,76.733787444822
17760,15.0,82.546942162917
17760,15.5,88.69777820174
17760,16.0,95.198983930392
17760,16.5,102.063766883706
17760,17.0,109.305893340774
17760,17.5,116.93973016421
17760,18.0,124.980289075375
17760,18.5,133.443273548959
17760,19.0,142.345128519539
17760,19.5,151.703093102873
17760,20.0,161.535256545887
17760,20.5,171.42396111105887
17760,21.0,181.8731593763321
17770,14.0,71.267515482751
17770,14.5,76.75257630151
17770,15.0,82.567151729348
17770,15.5,88.719476591185
17770,16.0,95.222238258737
17770,16.5,102.088643026848
17770,17.0,109.332455679531
17770,17.5,116.968041315758
17770,18.0,125.010409610161
17770,18.5,133.475261691985
17770,19.0,142.37903983485
17770,19.5,151.738980160041
17770,20.0,161.57316856717
17770,20.5,171.46401073190145
17770,21.0,181.91538388881574
17780,14.0,71.28495971377
17780,14.5,76.77136014421
17780,15.0,82.587355396394
17780,15.5,88.741168178854
17780,16.0,95.245484879582
17780,16.5,102.11351056858
17780,17.0,109.359008551512
17780,17.5,116.996342182109
17780,18.0,125.040519108445
17780,18.5,133.507238136371
17780,19.0,142.412938902601
17780,19.5,151.774854560104
17780,20.0,161.611067689597
17780,20.5,171.50404671543896
17780,21.0,181.95759434140234
17790,14.0,71.302399418504
17790,14.5,76.790138972922
17790,15.0,82.607553164055
17790,15.5,88.762852964747
17790,16.0,95.268723792927
17790,16.5,102.138369508903
17790,17.0,109.385551956718
17790,17.5,117.024632763264
17790,18.0,125.070617570228
17790,18.5,133.539202882119
17790,19.0,142.446825722791
17790,19.5,151.810716303065
17790,20.0,161.648953913167
17790,20.5,171.54406906167122
17790,21.0,181.99979073409128
17800,14.0,71.319834596953
17800,14.5,76.808912787645
17800,15.0,82.62774503233
17800,15.5,88.784530948865
17800,16.0,95.291954998771
17800,16.5,102.163219847816
17800,17.0,109.41208589515
17800,17.5,117.052913059222
17800,18.0,125.100704995509
17800,18.5,133.571155929229
17800,19.0,142.480700295421
17800,19.5,151.846565388921
17800,20.0,161.686827237881
17800,20.5,171.58407777059747
17800,21.0,182.0419730668819
17810,14.0,71.337265249119
17810,14.5,76.82768158838
17810,15.0,82.647931001221
17810,15.5,88.806202131207
17810,16.0,95.315178497115
17810,16.5,102.18806158532
17810,17.0,109.438610366806
17810,17.5,117.081183069983
17810,18.0,125.130781384288
17810,18.5,133.603097277699
17810,19.0,142.51456262049
17810,19.5,151.882401817674
17810,20.0,161.724687663739
17810,20.5,171.6240728422193
17810,21.0,182.08414133977612
17820,14.0,71.354691375
17820,14.5,76.846445375126
17820,15.0,82.668111070727
17820,15.5,88.827866511774
17820,16.0,95.338394287958
17820,16.5,102.212894721414
17820,17.0,109.465125371688
17820,17.5,117.109442795549
17820,18.0,125.160846736566
17820,18.5,133.635026927532
17820,19.0,142.548412697999
17820,19.5,151.918225589324
17820,20.0,161.76253519074
17820,20.5,171.66405427653524
17820,21.0,182.12629555277206
17830,14.0,71.372112974597
17830,14.5,76.865204147883
17830,15.0,82.688285240848
17830,15.5,88.849524090565
17830,16.0,95.361602371301
17830,16.5,102.237719256099
17830,17.0,109.491630909794
17830,17.5,117.137692235917
17830,18.0,125.190901052341
17830,18.5,133.666944878725
17830,19.0,142.582250527948
17830,19.5,151.95403670387
17830,20.0,161.800369818886
17830,20.5,171.70402207354712
17830,21.0,182.16843570587204
17840,14.0,71.389530047909
17840,14.5,76.883957906652
17840,15.0,82.708453511585
17840,15.5,88.871174867581
17840,16.0,95.384802747144
17840,16.5,102.262535189373
17840,17.0,109.518126981126
17840,17.5,117.16593139109
17840,18.0,125.220944331615
17840,18.5,133.69885113128
17840,19.0,142.616076110336
17840,19.5,151.989835161312
17840,20.0,161.838191548175
17840,20.5,171.74397623325248
17840,21.0,182.21056179907288
17850,14.0,71.406942594937
17850,14.5,76.902706651432
17850,15.0,82.728615882936
17850,15.5,88.892818842822
17850,16.0,95.407995415486
17850,16.5,102.287342521239
17850,17.0,109.544613585683
17850,17.5,117.194160261066
17850,18.0,125.250976574388
17850,18.5,133.730745685197
17850,19.0,142.649889445164
17850,19.5,152.025620961651
17850,20.0,161.876000378608
17850,20.5,171.783916755653
17850,21.0,182.25267383237673
17860,14.0,71.424350615681
17860,14.5,76.921450382224
17860,15.0,82.748772354902
17860,15.5,88.914456016287
17860,16.0,95.431180376328
17860,16.5,102.312141251695
17860,17.0,109.571090723464
17860,17.5,117.222378845845
17860,18.0,125.280997780659
17860,18.5,133.762628540475
17860,19.0,142.683690532431
17860,19.5,152.061394104886
17860,20.0,161.913796310185
17860,20.5,171.8238436407487
17860,21.0,182.29477180578363
17870,14.0,71.441754110141
17870,14.5,76.940189099028
17870,15.0,82.768922927483
17870,15.5,88.936086387976
17870,16.0,95.45435762967
17870,16.5,102.336931380741
17870,17.0,109.597558394471
17870,17.5,117.250587145428
17870,18.0,125.311007950427
17870,18.5,133.794499697114
17870,19.0,142.717479372138
17870,19.5,152.097154591018
17870,20.0,161.951579342905
17870,20.5,171.86375688853872
17870,21.0,182.33685571929277
17880,14.0,71.459153078317
17880,14.5,76.958922801843
17880,15.0,82.789067600679
17880,15.5,88.95770995789
17880,16.0,95.477527175511
17880,16.5,102.361712908377
17880,17.0,109.624016598703
17880,17.5,117.278785159814
17880,18.0,125.341007083695
17880,18.5,133.826359155115
17880,19.0,142.751255964284
17880,19.5,152.132902420046
17880,20.0,161.98934947677
17880,20.5,171.90365649902444
17880,21.0,182.37892557290562
17890,14.0,71.476547520208
17890,14.5,76.977651490669
17890,15.0,82.80920637449
17890,15.5,88.979326726028
17890,16.0,95.500689013852
17890,16.5,102.386485834604
17890,17.0,109.65046533616
17890,17.5,117.306972889004
17890,18.0,125.37099518046
17890,18.5,133.858206914478
17890,19.0,142.78502030887
17890,19.5,152.168637591971
17890,20.0,162.027106711778
17890,20.5,171.9435424722044
17890,21.0,182.42098136662023
17900,14.0,71.493937435815
17900,14.5,76.996375165507
17900,15.0,82.829339248916
17900,15.5,89.000936692391
17900,16.0,95.523843144692
17900,16.5,102.411250159422
17900,17.0,109.676904606842
17900,17.5,117.335150332998
17900,18.0,125.400972240724
17900,18.5,133.890042975201
17900,19.0,142.818772405895
17900,19.5,152.204360106792
17900,20.0,162.06485104793
17900,20.5,171.98341480807883
17900,21.0,182.46302310043706
17910,14.0,71.511322825137
17910,14.5,77.015093826356
17910,15.0,82.849466223957
17910,15.5,89.022539856979
17910,16.0,95.546989568032
17910,16.5,102.43600588283
17910,17.0,109.703334410749
17910,17.5,117.363317491795
17910,18.0,125.430938264486
17910,18.5,133.921867337286
17910,19.0,142.85251225536
17910,19.5,152.240069964509
17910,20.0,162.102582485226
17910,20.5,172.02327350664794
17910,21.0,182.5050507743563
17920,14.0,71.528703688176
17920,14.5,77.033807473217
17920,15.0,82.869587299613
17920,15.5,89.044136219791
17920,16.0,95.570128283872
17920,16.5,102.460753004828
17920,17.0,109.729754747881
17920,17.5,117.391474365396
17920,18.0,125.460893251747
17920,18.5,133.953680000733
17920,19.0,142.886239857265
17920,19.5,152.275767165123
17920,20.0,162.140301023665
17920,20.5,172.0631185679121
17920,21.0,182.54706438837832
17930,14.0,71.54608002493
17930,14.5,77.052516106089
17930,15.0,82.889702475884
17930,15.5,89.065725780827
17930,16.0,95.593259292211
17930,16.5,102.485491525417
17930,17.0,109.756165618238
17930,17.5,117.4196209538
17930,18.0,125.490837202505
17930,18.5,133.985480965541
17930,19.0,142.919955211609
17930,19.5,152.311451708633
17930,20.0,162.178006663248
17930,20.5,172.10294999187062
17930,21.0,182.58906394250272
17940,14.0,71.5634518354
17940,14.5,77.071219724973
17940,15.0,82.909811752771
17940,15.5,89.087308540088
17940,16.0,95.61638259305
17940,16.5,102.510221444596
17940,17.0,109.78256702182
17940,17.5,117.447757257008
17940,18.0,125.520770116762
17940,18.5,134.01727023171
17940,19.0,142.953658318393
17940,19.5,152.34712359504
17940,20.0,162.215699403976
17940,20.5,172.1427677785253
17940,21.0,182.63104943673127
17950,14.0,71.580819119585
17950,14.5,77.089918329868
17950,15.0,82.929915130272
17950,15.5,89.108884497574
17950,16.0,95.639498186388
17950,16.5,102.534942762365
17950,17.0,109.808958958627
17950,17.5,117.475883275019
17950,18.0,125.550691994518
17950,18.5,134.049047799241
17950,19.0,142.987349177616
17950,19.5,152.382782824343
17950,20.0,162.253379245846
17950,20.5,172.1825719278731
17950,21.0,182.67302087106026
17960,14.0,71.598181877486
17960,14.5,77.108611920775
17960,15.0,82.950012608388
17960,15.5,89.130453653284
17960,16.0,95.662606072227
17960,16.5,102.559655478725
17960,17.0,109.835341428659
17960,17.5,117.503999007834
17960,18.0,125.580602835771
17960,18.5,134.080813668133
17960,19.0,143.021027789279
17960,19.5,152.418429396543
17960,20.0,162.291046188861
17960,20.5,172.2223624399167
17960,21.0,182.7149782454931
17970,14.0,71.615540109103
17970,14.5,77.127300497693
17970,15.0,82.970104187119
17970,15.5,89.152016007219
17970,16.0,95.685706250564
17970,16.5,102.584359593676
17970,17.0,109.861714431916
17970,17.5,117.532104455452
17970,18.0,125.610502640523
17970,18.5,134.112567838387
17970,19.0,143.054694153381
17970,19.5,152.454063311639
17970,20.0,162.32870023302
17970,20.5,172.2621393146551
17970,21.0,182.7569215600286
17980,14.0,71.632893814436
17980,14.5,77.145984060623
17980,15.0,82.990189866465
17980,15.5,89.173571559378
17980,16.0,95.708798721402
17980,16.5,102.609055107217
17980,17.0,109.888077968399
17980,17.5,117.560199617874
17980,18.0,125.640391408773
17980,18.5,134.144310310002
17980,19.0,143.088348269923
17980,19.5,152.489684569631
17980,20.0,162.366341378322
17980,20.5,172.30190255208743
17980,21.0,182.79885081466563
17990,14.0,71.650242993484
17990,14.5,77.164662609564
17990,15.0,83.010269646427
17990,15.5,89.195120309761
17990,16.0,95.731883484739
17990,16.5,102.633742019348
17990,17.0,109.914432038106
17990,17.5,117.588284495099
17990,18.0,125.670269140522
17990,18.5,134.176041082979
17990,19.0,143.121990138905
17990,19.5,152.52529317052
17990,20.0,162.403969624768
17990,20.5,172.3416521522152
17990,21.0,182.84076600940597
18000,14.0,71.667587646248
18000,14.5,77.183336144517
18000,15.0,83.030343527003
18000,15.5,89.216662258369
18000,16.0,95.754960540576
18000,16.5,102.65842033007
18000,17.0,109.940776641038
18000,17.5,117.616359087128
18000,18.0,125.700135835769
18000,18.5,134.207760157317
18000,19.0,143.155619760326
18000,19.5,152.560889114305
18000,20.0,162.441584972358
18000,20.5,172.38138811503762
18000,21.0,182.88266714424867
18010,14.0,71.684927772728
18010,14.5,77.202004665481
18010,15.0,83.050411508194
18010,15.5,89.238197405202
18010,16.0,95.778029888912
18010,16.5,102.683090039382
18010,17.0,109.967111777196
18010,17.5,117.64442339396
18010,18.0,125.729991494514
18010,18.5,134.239467533016
18010,19.0,143.189237134186
18010,19.5,152.596472400987
18010,20.0,162.479187421091
18010,20.5,172.42111044055434
18010,21.0,182.9245542191935
18020,14.0,71.702263372924
18020,14.5,77.220668172457
18020,15.0,83.070473590001
18020,15.5,89.259725750259
18020,16.0,95.801091529748
18020,16.5,102.707751147284
18020,17.0,109.993437446578
18020,17.5,117.672477415597
18020,18.0,125.759836116757
18020,18.5,134.271163210077
18020,19.0,143.222842260487
18020,19.5,152.632043030565
18020,20.0,162.516776970969
18020,20.5,172.46081912876696
18020,21.0,182.96642723424233
18030,14.0,71.719594446835
18030,14.5,77.239326665444
18030,15.0,83.090529772422
18030,15.5,89.281247293541
18030,16.0,95.824145463083
18030,16.5,102.732403653777
18030,17.0,110.019753649186
18030,17.5,117.700521152036
18030,18.0,125.789669702499
18030,18.5,134.302847188499
18030,19.0,143.256435139226
18030,19.5,152.66760100304
18030,20.0,162.55435362199
18030,20.5,172.50051417967344
18030,21.0,183.0082861893925
18040,14.0,71.736920994462
18040,14.5,77.257980144443
18040,15.0,83.110580055458
18040,15.5,89.302762035047
18040,16.0,95.847191688919
18040,16.5,102.757047558861
18040,17.0,110.046060385018
18040,17.5,117.728554603279
18040,18.0,125.819492251739
18040,18.5,134.334519468283
18040,19.0,143.290015770406
18040,19.5,152.703146318411
18040,20.0,162.591917374155
18040,20.5,172.54019559327503
18040,21.0,183.0501310846457
18050,14.0,71.754243015805
18050,14.5,77.276628609453
18050,15.0,83.130624439109
18050,15.5,89.324269974777
18050,16.0,95.870230207254
18050,16.5,102.781682862535
18050,17.0,110.072357654076
18050,17.5,117.756577769326
18050,18.0,125.849303764477
18050,18.5,134.366180049428
18050,19.0,143.323584154025
18050,19.5,152.738678976678
18050,20.0,162.629468227464
18050,20.5,172.57986336957134
18050,21.0,183.09196192000132
18060,14.0,71.771560510863
18060,14.5,77.295272060475
18060,15.0,83.150662923376
18060,15.5,89.345771112733
18060,16.0,95.893261018088
18060,16.5,102.806309564799
18060,17.0,110.098645456358
18060,17.5,117.784590650176
18060,18.0,125.879104240713
18060,18.5,134.397828931934
18060,19.0,143.357140290083
18060,19.5,152.774198977842
18060,20.0,162.667006181917
18060,20.5,172.6195175085626
18060,21.0,183.13377869545997
18070,14.0,71.788873479638
18070,14.5,77.313910497508
18070,15.0,83.170695508257
18070,15.5,89.367265448912
18070,16.0,95.916284121422
18070,16.5,102.830927665654
18070,17.0,110.124923791866
18070,17.5,117.81259324583
18070,18.0,125.908893680448
18070,18.5,134.429466115802
18070,19.0,143.390684178581
18070,19.5,152.809706321902
18070,20.0,162.704531237513
18070,20.5,172.65915801024826
18070,21.0,183.1755814110205
18080,14.0,71.806181922128
18080,14.5,77.332543920552
18080,15.0,83.190722193754
18080,15.5,89.388752983316
18080,16.0,95.939299517256
18080,16.5,102.855537165099
18080,17.0,110.151192660599
18080,17.5,117.840585556287
18080,18.0,125.938672083681
18080,18.5,134.461091601032
18080,19.0,143.424215819519
18080,19.5,152.845201008859
18080,20.0,162.742043394253
18080,20.5,172.69878487462898
18080,21.0,183.21737006668388
18090,14.0,71.823485838333
18090,14.5,77.351172329608
18090,15.0,83.210742979865
18090,15.5,89.410233715945
18090,16.0,95.962307205589
18090,16.5,102.880138063134
18090,17.0,110.177452062557
18090,17.5,117.868567581548
18090,18.0,125.968439450413
18090,18.5,134.492705387622
18090,19.0,143.457735212896
18090,19.5,152.880683038712
18090,20.0,162.779542652137
18090,20.5,172.73839810170418
18090,21.0,183.2591446624495
18100,14.0,71.840785228255
18100,14.5,77.369795724676
18100,15.0,83.230757866591
18100,15.5,89.431707646798
18100,16.0,95.985307186422
18100,16.5,102.90473035976
18100,17.0,110.203701997739
18100,17.5,117.896539321612
18100,18.0,125.998195780642
18100,18.5,134.524307475575
18100,19.0,143.491242358713
18100,19.5,152.916152411462
18100,20.0,162.817029011165
18100,20.5,172.77799769147526
18100,21.0,183.30090519831924
18110,14.0,71.858080091892
18110,14.5,77.388414105755
18110,15.0,83.250766853933
18110,15.5,89.453174775876
18110,16.0,96.008299459755
18110,16.5,102.929314054977
18110,17.0,110.229942466147
18110,17.5,117.92450077648
18110,18.0,126.02794107437
18110,18.5,134.555897864888
18110,19.0,143.524737256969
18110,19.5,152.951609127108
18110,20.0,162.854502471336
18110,20.5,172.81758364393949
18110,21.0,183.34265167428936
18120,14.0,71.875370429244
18120,14.5,77.407027472845
18120,15.0,83.270769941889
18120,15.5,89.474635103178
18120,16.0,96.031284025587
18120,16.5,102.953889148784
18120,17.0,110.25617346778
18120,17.5,117.952451946151
18120,18.0,126.057675331596
18120,18.5,134.587476555563
18120,19.0,143.558219907665
18120,19.5,152.98705318565
18120,20.0,162.891963032652
18120,20.5,172.85715595909932
18120,21.0,183.38438409036308
18130,14.0,71.892656240313
18130,14.5,77.425635825947
18130,15.0,83.290767130461
18130,15.5,89.496088628705
18130,16.0,96.054260883919
18130,16.5,102.978455641181
18130,17.0,110.282395002638
18130,17.5,117.980392830626
18130,18.0,126.087398552321
18130,18.5,134.6190435476
18130,19.0,143.5916903108
18130,19.5,153.022484587089
18130,20.0,162.929410695111
18130,20.5,172.8967146369538
18130,21.0,183.4261024465393
18140,14.0,71.909937525097
18140,14.5,77.444239165061
18140,15.0,83.310758419647
18140,15.5,89.517535352456
18140,16.0,96.07723003475
18140,16.5,103.003013532168
18140,17.0,110.308607070721
18140,17.5,118.008323429904
18140,18.0,126.117110736544
18140,18.5,134.650598840998
18140,19.0,143.625148466375
18140,19.5,153.057903331424
18140,20.0,162.966845458714
18140,20.5,172.93625967750347
18140,21.0,183.4678067428186
18150,14.0,71.927214283597
18150,14.5,77.462837490186
18150,15.0,83.330743809449
18150,15.5,89.538975274432
18150,16.0,96.100191478081
18150,16.5,103.027562821747
18150,17.0,110.334809672029
18150,17.5,118.036243743986
18150,18.0,126.146811884265
18150,18.5,134.682142435757
18150,19.0,143.65859437439
18150,19.5,153.093309418656
18150,20.0,163.004267323461
18150,20.5,172.97579108074783
18150,21.0,183.50949697920032
18160,14.0,71.944486515813
18160,14.5,77.481430801322
18160,15.0,83.350723299865
18160,15.5,89.560408394632
18160,16.0,96.123145213912
18160,16.5,103.052103509915
18160,17.0,110.361002806562
18160,17.5,118.064153772872
18160,18.0,126.176501995484
18160,18.5,134.713674331878
18160,19.0,143.692028034844
18160,19.5,153.128702848784
18160,20.0,163.041676289351
18160,20.5,173.01530884668642
18160,21.0,183.55117315568393
