from_port_code,to_port_code,distance,eca_distance
USJAX,EGSUZ,5456,613
USJAX,ESALG,3778,613
USJAX,ESBCN,4302,503
USJAX,ESFRO,4238,908
USJAX,ESVLC,4170,613
USJAX,FRBES,4396,1379
USJAX,FRDKK,3822,838
USJAX,FRFOS,4474,503
USJAX,FRLEH,3751,737
USJAX,GBFXT,3929,915
USJAX,GBLGP,3821,837
USJAX,GBSOU,3702,718
USJAX,GRPIR,5268,503
USJAX,GTPRQ,2405,224
USJAX,HKHKG,6608,1115
USJAX,ILASH,5840,613
USJAX,ILHFA,6447,503
USJAX,INNSA,9449,1115
USJAX,INNSV,11513,1115
USJAX,INPAV,9594,1115
USJAX,IQUQR,9141,613
USJAX,ITGOA,4627,613
USJAX,ITLIV,4650,503
USJAX,ITSAL,4780,503
USJAX,ITSPE,4667,613
USJAX,ITVDL,4639,613
USJAX,JOAQJ,7026,613
USJAX,JPHKT,6714,1115
USJAX,JPNGO,5991,1115
USJAX,JPOSA,6364,1115
USJAX,JPSDJ,6342,1115
USJAX,JPSMZ,6062,1115
USJAX,JPTYO,6114,1115
USJAX,JPUKB,5799,1115
USJAX,JPYOK,7733,1115
USJAX,JPYUR,5826,1115
USJAX,KRINC,5856,1115
USJAX,KRKAN,5550,1115
USJAX,KRPUS,5472,1115
USJAX,LKCMB,9307,613
USJAX,MAPTM,4582,613
USJAX,MATNG,3763,503
USJAX,MNTNG,4582,613
USJAX,MTMAR,19621,1115
USJAX,MXATM,1709,498
USJAX,MXLZC,11984,1115
USJAX,MXTUX,1616,498
USJAX,MXVER,1479,498
USJAX,MXZLO,3244,224
USJAX,MYPKG,8057,1115
USJAX,NLRTM,3899,959
USJAX,OMSOH,8973,613
USJAX,PABLB,1507,224
USJAX,PAMIT,1505,224
USJAX,PAPCA,1505,117
USJAX,PAPCN,1506,224
USJAX,PAROD,1507,224
USJAX,PKBQM,10993,1115
USJAX,PLGDN,4872,3239
USJAX,PTLIS,3635,1597
USJAX,QAHMD,8905,613
USJAX,SADMM,8998,613
USJAX,SAJED,6457,613
USJAX,SAJUB,9016,613
USJAX,SGSIN,7943,1115
USJAX,TGLFW,16133,1115
USJAX,THLCH,7999,1115
USJAX,TRALI,5890,503
USJAX,TRGEM,5681,503
USJAX,TRIST,5631,503
USJAX,TRIZT,5658,503
USJAX,TRMER,5868,503
USJAX,TRTEK,5716,503
USJAX,TRYAL,6938,1189
USJAX,TWKEL,6281,1115
USJAX,TWKHH,6384,1115
USJAX,USBAL,730,730
USJAX,USBOS,1003,1003
USJAX,USCHS,155,155
USJAX,USHOU,1395,1395
USJAX,USILM,715,715
USJAX,USLAX,4426,295
USJAX,USLGB,4425,294
USJAX,USMIA,467,467
USJAX,USMOB,1838,1838
USJAX,USMSY,1730,1730
USJAX,USNYC,761,761
USJAX,USOAK,4750,685
USJAX,USORF,583,583
USJAX,USPEF,453,453
USJAX,USPHL,701,701
USJAX,USSAV,98,98
USJAX,USSEA,5503,1438
USJAX,USTIW,5504,1439
USJAX,VNCMP,7397,1115
USJAX,VNHPH,7072,1115
USJAX,VNVUT,7397,1115
USJAX,ZAZBA,7385,340
USLAX,AEAUH,7724,374
USLAX,AEDXB,9542,374
USLAX,AEJEA,7742,374
USLAX,BEANR,7571,369
USLAX,BEZEE,7658,456
USLAX,CAHAL,5349,353
USLAX,CAPRR,1410,1410
USLAX,CASJB,5372,353
USLAX,CAVAN,1105,1105
USLAX,CNCAN,4900,374
USLAX,CNDCB,4959,374
USLAX,CNDLC,5781,373
USLAX,CNFOC,5344,374
USLAX,CNLYG,5743,373
USLAX,CNNBO,5740,373
USLAX,CNNGB,5740,373
USLAX,CNNSA,4977,374
USLAX,CNNSS,6415,373
USLAX,CNPLI,5998,374
USLAX,CNSHA,5684,329
USLAX,CNSHG,5684,373
USLAX,CNSHK,4851,374
USLAX,CNTAO,5712,373
USLAX,CNTXG,5926,373
USLAX,CNXMN,6140,373
USLAX,CNYTN,6370,373
USLAX,CNZOS,5577,374
USLAX,COBUN,3359,70
USLAX,COCNR,3197,71
USLAX,COCTG,3147,71
USLAX,COSPC,4229,71
USLAX,DEBRV,7820,618
USLAX,DEHAM,7823,621
USLAX,DEWVN,7812,610
USLAX,DOCAU,3688,71
USLAX,EGAKI,10731,590
USLAX,EGDAM,9846,590
USLAX,EGSCA,6524,586
USLAX,EGSOK,10613,374
USLAX,EGSUZ,9263,71
USLAX,ESALG,8046,590
USLAX,ESBCN,8583,590
USLAX,ESFRO,7959,411
USLAX,ESVLC,8438,590
USLAX,FRBES,8124,845
USLAX,FRDKK,7543,341
USLAX,FRFOS,8747,590
USLAX,FRLEH,7503,301
USLAX,GBFXT,7681,479
USLAX,GBLGP,7542,340
USLAX,GBSOU,7423,221
USLAX,GRPIR,9583,590
USLAX,GTPRQ,2040,70
USLAX,HKHKG,6390,373
USLAX,ILASH,10108,590
USLAX,ILHFA,10762,590
USLAX,INNSA,7691,374
USLAX,INNSV,9832,374
USLAX,INPAV,10104,373
USLAX,IQUQR,7895,374
USLAX,ITGOA,8895,590
USLAX,ITLIV,8962,590
USLAX,ITSAL,9131,593
USLAX,ITSPE,8935,590
USLAX,ITVDL,8907,590
USLAX,JOAQJ,10563,374
USLAX,JPHKT,5447,373
USLAX,JPNGO,4944,394
USLAX,JPOSA,5097,373
USLAX,JPSDJ,4661,373
USLAX,JPSMZ,4914,633
USLAX,JPTYO,4847,373
USLAX,JPUKB,5098,370
USLAX,JPYOK,4879,633
USLAX,JPYUR,5125,370
USLAX,KRINC,5622,373
USLAX,KRKAN,5316,373
USLAX,KRPUS,5238,373
USLAX,LKCMB,7734,374
USLAX,MAPTM,8567,406
USLAX,MATNG,8078,590
USLAX,MNTNG,8567,411
USLAX,MTMAR,17940,374
USLAX,MXATM,4903,649
USLAX,MXLZC,11750,373
USLAX,MXTUX,5008,649
USLAX,MXVER,5071,649
USLAX,MXZLO,4658,70
USLAX,MYPKG,6343,374
USLAX,NLRTM,7627,425
USLAX,OMSOH,8006,374
USLAX,PABLB,2921,70
USLAX,PAMIT,2951,70
USLAX,PAPCA,2939,70
USLAX,PAPCN,2939,70
USLAX,PAROD,2921,70
USLAX,PKBQM,9312,374
USLAX,PLGDN,8608,425
USLAX,PTLIS,7778,744
USLAX,QAHMD,7546,374
USLAX,SADMM,7726,374
USLAX,SAJED,9994,374
USLAX,SAJUB,7762,374
USLAX,SGSIN,7637,358
USLAX,TGLFW,14452,374
USLAX,THLCH,6354,374
USLAX,TRALI,10205,590
USLAX,TRGEM,9996,590
USLAX,TRIST,9946,590
USLAX,TRIZT,9973,590
USLAX,TRMER,10183,590
USLAX,TRTEK,10031,590
USLAX,TRYAL,10659,692
USLAX,TWKEL,5930,373
USLAX,TWKHH,6159,373
USLAX,USBAL,4870,533
USLAX,USBOS,5227,809
USLAX,USCHS,4465,256
USLAX,USHOU,4426,407
USLAX,USILM,4530,295
USLAX,USJAX,4426,295
USLAX,USLGB,1,1
USLAX,USMIA,4324,102
USLAX,USMOB,4284,335
USLAX,USMSY,4456,507
USLAX,USNYC,4869,451
USLAX,USOAK,327,327
USLAX,USORF,4698,361
USLAX,USPEF,4294,91
USLAX,USPHL,4841,504
USLAX,USSAV,4449,188
USLAX,USSEA,1084,1084
USLAX,USTIW,1099,1099
USLAX,VNCMP,7135,373
USLAX,VNHPH,5314,374
USLAX,VNVUT,7135,373
USLAX,ZAZBA,11529,374
USLGB,AEAUH,7723,373
USLGB,AEDXB,9541,373
USLGB,AEJEA,7741,373
USLGB,BEANR,7570,368
USLGB,BEZEE,7657,455
USLGB,CAHAL,5348,352
USLGB,CAPRR,1411,1411
USLGB,CASJB,5371,352
USLGB,CAVAN,1102,1102
USLGB,CNCAN,4899,373
USLGB,CNDCB,4958,373
USLGB,CNDLC,5781,373
USLGB,CNFOC,5343,373
USLGB,CNLYG,5743,373
USLGB,CNNBO,5742,373
USLGB,CNNGB,5742,373
USLGB,CNNSA,4976,373
USLGB,CNNSS,6415,373
USLGB,CNPLI,5997,373
USLGB,CNSHA,5723,373
USLGB,CNSHG,5609,373
USLGB,CNSHK,4850,373
USLGB,CNTAO,5706,373
USLGB,CNTXG,5926,373
USLGB,CNXMN,6142,373
USLGB,CNYTN,6390,373
USLGB,CNZOS,5576,373
USLGB,COBUN,3358,70
USLGB,COCNR,3196,70
USLGB,COCTG,3146,70
USLGB,COSPC,4228,70
USLGB,DEBRV,7819,617
USLGB,DEHAM,7822,620
USLGB,DEWVN,7811,609
USLGB,DOCAU,3687,70
USLGB,EGAKI,10730,589
USLGB,EGDAM,9845,589
USLGB,EGSCA,6523,585
USLGB,EGSOK,10612,373
USLGB,EGSUZ,9262,70
USLGB,ESALG,8045,589
USLGB,ESBCN,8582,589
USLGB,ESFRO,7958,410
USLGB,ESVLC,8437,589
USLGB,FRBES,8123,844
USLGB,FRDKK,7542,340
USLGB,FRFOS,8746,589
USLGB,FRLEH,7502,300
USLGB,GBFXT,7680,478
USLGB,GBLGP,7541,339
USLGB,GBSOU,7422,220
USLGB,GRPIR,9582,589
USLGB,GTPRQ,2041,71
USLGB,HKHKG,4849,373
USLGB,ILASH,10107,589
USLGB,ILHFA,10761,589
USLGB,INNSA,7690,373
USLGB,INNSV,9831,373
USLGB,INPAV,7835,373
USLGB,IQUQR,7894,373
USLGB,ITGOA,8894,589
USLGB,ITLIV,8961,589
USLGB,ITSAL,9130,592
USLGB,ITSPE,8934,589
USLGB,ITVDL,8906,589
USLGB,JOAQJ,10562,373
USLGB,JPHKT,5448,374
USLGB,JPNGO,4945,395
USLGB,JPOSA,5098,374
USLGB,JPSDJ,4662,374
USLGB,JPSMZ,4915,634
USLGB,JPTYO,4849,373
USLGB,JPUKB,5097,393
USLGB,JPYOK,4880,634
USLGB,JPYUR,5124,393
USLGB,KRINC,5622,373
USLGB,KRKAN,5316,373
USLGB,KRPUS,5238,373
USLGB,LKCMB,7733,373
USLGB,MAPTM,8566,405
USLGB,MATNG,8077,589
USLGB,MNTNG,8566,410
USLGB,MTMAR,17939,373
USLGB,MXATM,4902,648
USLGB,MXLZC,11750,373
USLGB,MXTUX,5007,648
USLGB,MXVER,5070,648
USLGB,MXZLO,4657,70
USLGB,MYPKG,6342,373
USLGB,NLRTM,7626,424
USLGB,OMSOH,8005,373
USLGB,PABLB,2918,70
USLGB,PAMIT,2920,70
USLGB,PAPCA,2936,70
USLGB,PAPCN,2936,70
USLGB,PAROD,2926,62
USLGB,PKBQM,9311,373
USLGB,PLGDN,8607,424
USLGB,PTLIS,7777,743
USLGB,QAHMD,7545,373
USLGB,SADMM,7725,373
USLGB,SAJED,9993,373
USLGB,SAJUB,7761,373
USLGB,SGSIN,6261,373
USLGB,TGLFW,14451,373
USLGB,THLCH,7706,501
USLGB,TRALI,10204,589
USLGB,TRGEM,9995,589
USLGB,TRIST,9945,589
USLGB,TRIZT,9972,589
USLGB,TRMER,10182,589
USLGB,TRTEK,10030,589
USLGB,TRYAL,10658,691
USLGB,TWKEL,5367,373
USLGB,TWKHH,6161,373
USLGB,USBAL,4869,532
USLGB,USBOS,5226,808
USLGB,USCHS,4464,255
USLGB,USHOU,4425,406
USLGB,USILM,4529,294
USLGB,USJAX,4425,294
USLGB,USLAX,1,1
USLGB,USMIA,4323,101
USLGB,USMOB,4283,334
USLGB,USMSY,4455,506
USLGB,USNYC,4868,450
USLGB,USOAK,329,329
USLGB,USORF,4697,360
USLGB,USPEF,4293,90
USLGB,USPHL,4840,503
USLGB,USSAV,4448,187
USLGB,USSEA,1081,1081
USLGB,USTIW,1105,1105
USLGB,VNCMP,7135,373
USLGB,VNHPH,5313,373
USLGB,VNVUT,7135,373
USLGB,ZAZBA,11528,373
USMIA,AEAUH,8849,31
USMIA,AEDXB,11454,962
USMIA,AEJEA,8790,31
USMIA,BEANR,4114,347
USMIA,BEZEE,4193,1253
USMIA,CAHAL,1477,1477
USMIA,CAPRR,5734,1512
USMIA,CASJB,1753,1753
USMIA,CAVAN,5402,1246
USMIA,CNCAN,6889,962
USMIA,CNDCB,6904,962
USMIA,CNDLC,6246,962
USMIA,CNFOC,6791,962
USMIA,CNLYG,6208,962
USMIA,CNNBO,6190,962
USMIA,CNNGB,6190,962
USMIA,CNNSA,6873,962
USMIA,CNNSS,6880,962
USMIA,CNPLI,6482,962
USMIA,CNSHA,6150,962
USMIA,CNSHG,6143,962
USMIA,CNSHK,6840,962
USMIA,CNTAO,6191,962
USMIA,CNTXG,6391,962
USMIA,CNXMN,6588,962
USMIA,CNYTN,6838,962
USMIA,CNZOS,6172,962
USMIA,COBUN,1843,31
USMIA,COCNR,1127,31
USMIA,COCTG,1631,31
USMIA,COSPC,1127,31
USMIA,DEBRV,4282,620
USMIA,DEHAM,4295,633
USMIA,DEWVN,4355,1415
USMIA,DOCAU,1519,606
USMIA,EGAKI,6544,31
USMIA,EGDAM,5659,31
USMIA,EGSCA,2659,1058
USMIA,EGSOK,7157,31
USMIA,EGSUZ,5537,31
USMIA,ESALG,3859,31
USMIA,ESBCN,4396,31
USMIA,ESFRO,4518,1188
USMIA,ESVLC,4251,31
USMIA,FRBES,4667,1650
USMIA,FRDKK,4102,1118
USMIA,FRFOS,4547,31
USMIA,FRLEH,4031,1017
USMIA,GBFXT,4209,1195
USMIA,GBLGP,4101,1117
USMIA,GBSOU,3982,998
USMIA,GRPIR,5396,31
USMIA,GTPRQ,2303,31
USMIA,HKHKG,6839,962
USMIA,ILASH,5921,31
USMIA,ILHFA,6575,31
USMIA,INNSA,9680,962
USMIA,INNSV,11744,962
USMIA,INPAV,9825,962
USMIA,IQUQR,9222,31
USMIA,ITGOA,4695,31
USMIA,ITLIV,4707,405
USMIA,ITSAL,4962,31
USMIA,ITSPE,4738,31
USMIA,ITVDL,4707,31
USMIA,JOAQJ,7107,31
USMIA,JPHKT,6945,962
USMIA,JPNGO,6222,962
USMIA,JPOSA,6595,962
USMIA,JPSDJ,6573,962
USMIA,JPSMZ,6293,962
USMIA,JPTYO,6345,962
USMIA,JPUKB,6030,962
USMIA,JPYOK,7964,962
USMIA,JPYUR,6057,962
USMIA,KRINC,6087,962
USMIA,KRKAN,5781,962
USMIA,KRPUS,5703,962
USMIA,LKCMB,9388,31
USMIA,MAPTM,4663,31
USMIA,MATNG,3891,31
USMIA,MNTNG,4663,31
USMIA,MTMAR,19852,962
USMIA,MXATM,1242,31
USMIA,MXLZC,12215,962
USMIA,MXTUX,1149,31
USMIA,MXVER,1012,31
USMIA,MXZLO,3142,31
USMIA,MYPKG,8288,962
USMIA,NLRTM,4170,1230
USMIA,OMSOH,9054,31
USMIA,PABLB,1405,31
USMIA,PAMIT,1403,31
USMIA,PAPCA,1200,31
USMIA,PAPCN,1404,31
USMIA,PAROD,1405,31
USMIA,PKBQM,11224,962
USMIA,PLGDN,5117,1455
USMIA,PTLIS,3906,1868
USMIA,QAHMD,8986,31
USMIA,SADMM,9079,31
USMIA,SAJED,6538,31
USMIA,SAJUB,9097,31
USMIA,SGSIN,8174,962
USMIA,TGLFW,16364,962
USMIA,THLCH,8230,962
USMIA,TRALI,6018,31
USMIA,TRGEM,5809,31
USMIA,TRIST,5759,31
USMIA,TRIZT,5786,31
USMIA,TRMER,5996,31
USMIA,TRTEK,5844,31
USMIA,TRYAL,7218,1469
USMIA,TWKEL,6512,962
USMIA,TWKHH,6615,962
USMIA,USBAL,1005,1005
USMIA,USBOS,1283,1283
USMIA,USCHS,435,435
USMIA,USHOU,1657,273
USMIA,USILM,543,543
USMIA,USJAX,467,467
USMIA,USLAX,4324,102
USMIA,USLGB,4323,101
USMIA,USMOB,1998,432
USMIA,USMSY,1826,260
USMIA,USNYC,966,582
USMIA,USOAK,4648,492
USMIA,USORF,877,877
USMIA,USPEF,724,724
USMIA,USPHL,976,976
USMIA,USSAV,369,369
USMIA,USSEA,5401,1245
USMIA,USTIW,5402,1246
USMIA,VNCMP,7628,962
USMIA,VNHPH,7303,962
USMIA,VNVUT,7628,962
USMIA,ZAZBA,7665,620
USMOB,AEAUH,9947,2111
USMOB,AEDXB,12231,2123
USMOB,AEJEA,9888,2111
USMOB,BEANR,4774,624
USMOB,BEZEE,4861,711
USMOB,CAHAL,2304,2304
USMOB,CAPRR,5694,1745
USMOB,CASJB,2580,2580
USMOB,CAVAN,5362,1479
USMOB,CNCAN,7666,2123
USMOB,CNDCB,7681,2123
USMOB,CNDLC,7023,2123
USMOB,CNFOC,7568,2123
USMOB,CNLYG,6985,2123
USMOB,CNNBO,6967,2123
USMOB,CNNGB,6967,2123
USMOB,CNNSA,7650,2123
USMOB,CNNSS,7657,2123
USMOB,CNPLI,7259,2123
USMOB,CNSHA,6927,2123
USMOB,CNSHG,6920,2123
USMOB,CNSHK,7617,2123
USMOB,CNTAO,6968,2123
USMOB,CNTXG,7168,2123
USMOB,CNXMN,7365,2123
USMOB,CNYTN,7615,2123
USMOB,CNZOS,6949,2123
USMOB,COBUN,1803,264
USMOB,COCNR,1500,284
USMOB,COCTG,1591,264
USMOB,COSPC,2582,284
USMOB,DEBRV,5012,884
USMOB,DEHAM,5014,886
USMOB,DEWVN,5015,865
USMOB,DOCAU,2041,284
USMOB,EGAKI,7642,2111
USMOB,EGDAM,6757,2111
USMOB,EGSCA,6497,264
USMOB,EGSOK,8255,2111
USMOB,EGSUZ,6497,264
USMOB,ESALG,4957,2111
USMOB,ESBCN,5464,2142
USMOB,ESFRO,5175,671
USMOB,ESVLC,5336,2111
USMOB,FRBES,5327,1100
USMOB,FRDKK,4794,559
USMOB,FRFOS,5636,2142
USMOB,FRLEH,4605,455
USMOB,GBFXT,4783,633
USMOB,GBLGP,4723,595
USMOB,GBSOU,4674,439
USMOB,GRPIR,6494,2111
USMOB,GTPRQ,2263,264
USMOB,HKHKG,10598,264
USMOB,ILASH,7019,2111
USMOB,ILHFA,7673,2111
USMOB,INNSA,10457,2123
USMOB,INNSV,12521,2123
USMOB,INPAV,10602,2123
USMOB,IQUQR,10320,2111
USMOB,ITGOA,5797,2142
USMOB,ITLIV,5864,2142
USMOB,ITSAL,6047,2111
USMOB,ITSPE,5837,2142
USMOB,ITVDL,5809,2142
USMOB,JOAQJ,8205,2111
USMOB,JPHKT,7722,2123
USMOB,JPNGO,6999,2123
USMOB,JPOSA,7372,2123
USMOB,JPSDJ,7350,2123
USMOB,JPSMZ,7070,2123
USMOB,JPTYO,7122,2123
USMOB,JPUKB,6807,2123
USMOB,JPYOK,8741,2123
USMOB,JPYUR,6834,2123
USMOB,KRINC,6864,2123
USMOB,KRKAN,6558,2123
USMOB,KRPUS,6480,2123
USMOB,LKCMB,10456,2123
USMOB,MAPTM,5748,2111
USMOB,MATNG,4989,2111
USMOB,MNTNG,5748,2111
USMOB,MTMAR,20629,2123
USMOB,MXATM,756,401
USMOB,MXLZC,12992,2123
USMOB,MXTUX,861,401
USMOB,MXVER,986,401
USMOB,MXZLO,3102,264
USMOB,MYPKG,9065,2123
USMOB,NLRTM,4830,680
USMOB,OMSOH,10152,2111
USMOB,PABLB,1365,264
USMOB,PAMIT,1363,264
USMOB,PAPCA,1398,228
USMOB,PAPCN,1364,264
USMOB,PAROD,1365,264
USMOB,PKBQM,12001,2123
USMOB,PLGDN,5811,680
USMOB,PTLIS,4733,2695
USMOB,QAHMD,10084,2111
USMOB,SADMM,10177,2111
USMOB,SAJED,7636,2111
USMOB,SAJUB,10195,2111
USMOB,SGSIN,8951,2123
USMOB,TGLFW,17141,2123
USMOB,THLCH,9007,2123
USMOB,TRALI,7116,2111
USMOB,TRGEM,6907,2111
USMOB,TRIST,6857,2111
USMOB,TRIZT,6884,2111
USMOB,TRMER,7094,2111
USMOB,TRTEK,6942,2111
USMOB,TRYAL,7840,947
USMOB,TWKEL,7289,2123
USMOB,TWKHH,10351,264
USMOB,USBAL,2127,2127
USMOB,USBOS,2101,2101
USMOB,USCHS,1776,1776
USMOB,USHOU,443,443
USMOB,USILM,1914,1914
USMOB,USJAX,1838,1838
USMOB,USLAX,4284,335
USMOB,USLGB,4283,334
USMOB,USMIA,1998,432
USMOB,USMSY,172,172
USMOB,USNYC,1743,1743
USMOB,USOAK,4608,725
USMOB,USORF,1955,1955
USMOB,USPEF,1404,1404
USMOB,USPHL,1863,1863
USMOB,USSAV,1740,1740
USMOB,USSEA,5361,1478
USMOB,USTIW,5362,1479
USMOB,VNCMP,8405,2123
USMOB,VNHPH,8080,2123
USMOB,VNVUT,8405,2123
USMOB,ZAZBA,9006,1961
USMSY,AEAUH,9775,1939
USMSY,AEDXB,12059,1951
USMSY,AEJEA,9716,1939
USMSY,BEANR,4697,575
USMSY,BEZEE,4742,623
USMSY,CAHAL,2132,2132
USMSY,CAPRR,5866,1917
USMSY,CASJB,2408,2408
USMSY,CAVAN,5534,1651
USMSY,CNCAN,7494,1951
USMSY,CNDCB,7509,1951
USMSY,CNDLC,6851,1951
USMSY,CNFOC,7396,1951
USMSY,CNLYG,6813,1951
USMSY,CNNBO,6795,1951
USMSY,CNNGB,6795,1951
USMSY,CNNSA,7478,1951
USMSY,CNNSS,7485,1951
USMSY,CNPLI,7087,1951
USMSY,CNSHA,6755,1951
USMSY,CNSHG,6748,1951
USMSY,CNSHK,7445,1951
USMSY,CNTAO,6796,1951
USMSY,CNTXG,6996,1951
USMSY,CNXMN,7193,1951
USMSY,CNYTN,7443,1951
USMSY,CNZOS,6777,1951
USMSY,COBUN,1975,436
USMSY,COCNR,1672,456
USMSY,COCTG,1763,436
USMSY,COSPC,2754,456
USMSY,DEBRV,4904,785
USMSY,DEHAM,4907,788
USMSY,DEWVN,4896,777
USMSY,DOCAU,2213,456
USMSY,EGAKI,7470,1939
USMSY,EGDAM,6585,1939
USMSY,EGSCA,3609,2008
USMSY,EGSOK,8083,1939
USMSY,EGSUZ,6463,1939
USMSY,ESALG,4785,1939
USMSY,ESBCN,5292,1970
USMSY,ESFRO,5043,578
USMSY,ESVLC,5164,1939
USMSY,FRBES,5208,1012
USMSY,FRDKK,4627,508
USMSY,FRFOS,5464,1970
USMSY,FRLEH,4550,404
USMSY,GBFXT,4728,582
USMSY,GBLGP,4668,544
USMSY,GBSOU,4507,388
USMSY,GRPIR,6322,1939
USMSY,GTPRQ,2435,436
USMSY,HKHKG,7444,1951
USMSY,ILASH,6847,1939
USMSY,ILHFA,7501,1939
USMSY,INNSA,10285,1951
USMSY,INNSV,12349,1951
USMSY,INPAV,10430,1951
USMSY,IQUQR,10148,1939
USMSY,ITGOA,5625,1970
USMSY,ITLIV,5692,1970
USMSY,ITSAL,5875,1939
USMSY,ITSPE,5665,1970
USMSY,ITVDL,5637,1970
USMSY,JOAQJ,8033,1939
USMSY,JPHKT,7550,1951
USMSY,JPNGO,6827,1951
USMSY,JPOSA,7200,1951
USMSY,JPSDJ,7178,1951
USMSY,JPSMZ,6898,1951
USMSY,JPTYO,6950,1951
USMSY,JPUKB,6635,1951
USMSY,JPYOK,8569,1951
USMSY,JPYUR,6662,1951
USMSY,KRINC,6692,1951
USMSY,KRKAN,6386,1951
USMSY,KRPUS,6308,1951
USMSY,LKCMB,10284,1951
USMSY,MAPTM,5576,1939
USMSY,MATNG,4817,1939
USMSY,MNTNG,5576,1939
USMSY,MTMAR,20457,1951
USMSY,MXATM,584,229
USMSY,MXLZC,12820,1951
USMSY,MXTUX,689,229
USMSY,MXVER,814,229
USMSY,MXZLO,3274,436
USMSY,MYPKG,8893,1951
USMSY,NLRTM,4711,592
USMSY,OMSOH,9980,1939
USMSY,PABLB,1537,436
USMSY,PAMIT,1535,436
USMSY,PAPCA,1311,183
USMSY,PAPCN,1536,436
USMSY,PAROD,1537,436
USMSY,PKBQM,11829,1951
USMSY,PLGDN,5692,592
USMSY,PTLIS,4561,2523
USMSY,QAHMD,9912,1939
USMSY,SADMM,10005,1939
USMSY,SAJED,7464,1939
USMSY,SAJUB,10023,1939
USMSY,SGSIN,8779,1951
USMSY,TGLFW,16969,1951
USMSY,THLCH,8835,1951
USMSY,TRALI,6944,1939
USMSY,TRGEM,6735,1939
USMSY,TRIST,6685,1939
USMSY,TRIZT,6712,1939
USMSY,TRMER,6922,1939
USMSY,TRTEK,6770,1939
USMSY,TRYAL,7743,859
USMSY,TWKEL,7117,1951
USMSY,TWKHH,7220,1951
USMSY,USBAL,1955,1955
USMSY,USBOS,1929,1929
USMSY,USCHS,1668,1668
USMSY,USHOU,335,335
USMSY,USILM,1806,1806
USMSY,USJAX,1730,1730
USMSY,USLAX,4456,507
USMSY,USLGB,4455,506
USMSY,USMIA,1826,260
USMSY,USMOB,172,172
USMSY,USNYC,1571,1571
USMSY,USOAK,4780,897
USMSY,USORF,1783,1783
USMSY,USPEF,1296,1296
USMSY,USPHL,1691,1691
USMSY,USSAV,1632,1632
USMSY,USSEA,5533,1650
USMSY,USTIW,5534,1651
USMSY,VNCMP,8233,1951
USMSY,VNHPH,7908,1951
USMSY,VNVUT,8233,1951
USMSY,ZAZBA,8898,1853
USNYC,AEAUH,8204,368
USNYC,AEDXB,10488,380
USNYC,AEJEA,8145,368
USNYC,BEANR,3325,743
USNYC,BEZEE,3302,1637
USNYC,CAHAL,561,561
USNYC,CAPRR,6279,1861
USNYC,CASJB,837,837
USNYC,CAVAN,5947,1595
USNYC,CNCAN,5923,380
USNYC,CNDCB,5938,380
USNYC,CNDLC,5280,380
USNYC,CNFOC,5825,380
USNYC,CNLYG,5242,380
USNYC,CNNBO,5224,380
USNYC,CNNGB,5224,380
USNYC,CNNSA,5907,380
USNYC,CNNSS,5914,380
USNYC,CNPLI,5516,380
USNYC,CNSHA,5184,380
USNYC,CNSHG,5177,380
USNYC,CNSHK,5874,380
USNYC,CNTAO,5225,380
USNYC,CNTXG,5425,380
USNYC,CNXMN,5622,380
USNYC,CNYTN,13686,243
USNYC,CNZOS,5206,380
USNYC,COBUN,2388,380
USNYC,COCNR,1830,276
USNYC,COCTG,1830,276
USNYC,COSPC,1975,897
USNYC,DEBRV,3598,957
USNYC,DEHAM,3571,1073
USNYC,DEWVN,3456,1791
USNYC,DOCAU,1791,878
USNYC,EGAKI,5899,368
USNYC,EGDAM,5014,368
USNYC,EGSCA,5167,368
USNYC,EGSOK,6512,368
USNYC,EGSUZ,5167,368
USNYC,ESALG,3214,368
USNYC,ESBCN,3721,399
USNYC,ESFRO,3603,1592
USNYC,ESVLC,3593,368
USNYC,FRBES,3768,2026
USNYC,FRDKK,3187,1522
USNYC,FRFOS,3902,368
USNYC,FRLEH,3172,579
USNYC,GBFXT,3301,1616
USNYC,GBLGP,3296,712
USNYC,GBSOU,3160,556
USNYC,GRPIR,4751,368
USNYC,GTPRQ,2848,380
USNYC,HKHKG,5873,380
USNYC,ILASH,5276,368
USNYC,ILHFA,5930,368
USNYC,INNSA,8714,380
USNYC,INNSV,10778,380
USNYC,INPAV,8859,380
USNYC,IQUQR,8577,368
USNYC,ITGOA,4054,399
USNYC,ITLIV,4121,399
USNYC,ITSAL,4304,368
USNYC,ITSPE,4094,399
USNYC,ITVDL,4066,399
USNYC,JOAQJ,6462,368
USNYC,JPHKT,5979,380
USNYC,JPNGO,5256,380
USNYC,JPOSA,5629,380
USNYC,JPSDJ,5607,380
USNYC,JPSMZ,5327,380
USNYC,JPTYO,5379,380
USNYC,JPUKB,5064,380
USNYC,JPYOK,6998,380
USNYC,JPYUR,5091,380
USNYC,KRINC,5121,380
USNYC,KRKAN,4815,380
USNYC,KRPUS,4737,380
USNYC,LKCMB,11124,207
USNYC,MAPTM,4005,368
USNYC,MATNG,3246,368
USNYC,MNTNG,4005,368
USNYC,MTMAR,18886,380
USNYC,MXATM,2155,1800
USNYC,MXLZC,11249,380
USNYC,MXTUX,2115,613
USNYC,MXVER,1978,613
USNYC,MXZLO,3687,380
USNYC,MYPKG,7322,380
USNYC,NLRTM,3375,877
